"HIBB_URBN","PRDO_SHOO","UEIC_WGO","SHOO_GES","SHOO_RGR","MCRI_PLCE","DORM_PATK","DORM_PLCE","DORM_SIG","PATK_DORM","PATK_CAKE","PATK_CHS","HIBB_UEIC","MOV_GCO","MCRI_RCII","DORM_CAKE","DORM_WWW","DORM_STRA","RGR_THRM","URBN_PATK","RGR_ANF","CVCO_MOV","MPAA_THRM","SAH_HIBB","GPI_SIG","MNRO_BIG","BKE_BIG","ANF_JACK","SHOO_SNBR","HVT_ATGE","ATGE_MHO","EAT_ODP","ATGE_ODP","MNRO_WW","WW_MNRO","SMP_GPI","GDEN_SHOO","SMP_HIBB","HVT_PETS","GDEN_AEO","HVT_SAH","BJRI_BKE","SIG_ANF","PATK_AEO","ABG_GCO","SCVL_PLCE","MNRO_BJRI","PLCE_SCVL","MNRO_AXL","SAH_AEO","MNRO_DORM","RCII_HZO","PETS_SAH","CVCO_GIII","PETS_ODP","RGR_SIG","PETS_CAL","GDEN_CRMT","BBBY_CAKE","SNBR_ETD","PETS_OXM","PETS_MCRI","MDC_GIII","SNBR_BJRI","MDC_BKE","CAL_RCII","HZO_CHS","BIG_PATK","GCO_ODP","ATGE_CAKE","CAKE_ATGE","PETS_GPI","HIBB_MDC","MDC_HIBB","DIN_SHOO","HZO_MHO","CVCO_BBBY","HZO_PRDO","EAT_SHOO","DIN_ODP","HIBB_PETS","HIBB_MOV","GES_ABG","MOV_HIBB","SIG_MDC","SIG_SAH","SIG_ODP","HZO_WGO","HZO_GPI","HZO_PETS","DORM_PRDO","WW_EAT","DORM_RCII","PETS_ATGE","PETS_RGR","PETS_PRDO","PETS_ABG","PETS_MTH","DORM_THRM","WGO_HVT","SNBR_EAT","WGO_WW","HZO_MTH","MHO_HZO","AEO_GCO","GCO_AEO","THRM_LZB"
115.064559252485,98.3790273823176,134.711720974276,114.275535040722,78.0239141076057,114.251630116869,92.236989476872,100.099386405567,110.587690759616,146.810012848301,140.156342381447,137.212189037761,94.7715338852661,98.8556573726307,107.671901686917,109.013090955698,97.231524871707,121.900533835238,125.641212835151,100.509930248771,79.1240983093552,82.3538320001191,124.323268257492,101.090472401647,94.9351104163618,100.678365649876,104.900060543557,103.277312552068,85.1334896882691,93.8199880669594,100.185639433131,123.255842184539,94.0778332350416,111.847575485939,107.66456519422,94.5633894747862,76.9122205718528,81.4630462301539,73.9055461118916,85.1228616115689,95.4414315429012,81.7843209107415,82.5368862512461,110.061937803233,99.1589680615542,125.743630173279,116.010591472688,119.714485312829,89.9604774267095,79.4407036516352,90.942446891108,97.2496352911197,82.2387080366883,84.0507083388815,89.1152453933715,95.8076234282298,84.58141809976,88.4787686653598,96.6712715073518,109.005999380465,90.3055239580905,77.6277900001614,107.194592811472,95.8525909610517,100.972975988617,103.296660767717,92.6850923895727,97.4220998244624,109.959308208112,116.914159070924,97.573715552028,87.2099071417497,88.2457005876683,94.0558268047086,92.2623546330299,127.143665529946,84.7343874212685,107.822458193217,97.5893385488653,91.1270017787783,126.419871450474,90.3482896414454,71.0766931361104,81.0128035972976,98.9944954546109,103.777148369532,112.768358888919,120.116958888908,105.533173122092,81.2793710842292,105.469795353553,103.668338151127,105.315952414294,83.0213192699299,73.1612169840141,80.8969430894615,82.8453734270318,73.7175123681084,96.4600209768278,101.939128260855,111.799972203973,111.923956472853,117.831127258099,94.3276569591362,92.9002149806341,82.6952449869611,97.1627647151822
106.805081414713,90.4191985183936,134.680446605674,112.890834973673,75.0946446169166,119.220785615517,82.8401534236495,89.6794213731304,97.1482533215074,152.081626628409,141.685791792787,137.177629476227,96.8260327586293,103.541485372091,106.101486830837,96.7799679040226,85.5141345215183,112.722765033859,120.831386935259,110.099605855846,76.638249595151,82.7825205049199,127.967957139019,94.9073706275969,95.8168685702082,100.406792812195,105.057275532445,102.154747128235,87.7352140699524,84.5752876914126,102.654187982917,127.979985835562,84.883537793205,114.667995227871,111.667391896322,95.551119382104,71.2156310922642,85.1220982538188,67.1637765475803,80.8546823769604,91.8950253481462,82.4348219006619,81.5270801075396,110.973115515578,98.8615974142014,123.22497304203,114.89201505795,131.146832503554,84.6184143103847,88.3692258656058,82.2310637884785,86.8552181186157,77.5548075811286,100.461488382397,83.2994446868576,93.8072621562396,78.1811254229781,83.8855988820259,105.729578726188,100.810138162805,80.79936142212,72.5554256325603,85.1545455945392,87.9242832547103,97.1435290446158,99.6908815598796,89.7471221155618,97.863521132661,114.082067401453,122.689124108087,89.8610249721006,79.9389920350612,86.2439891376018,91.9223304645561,96.4888179482106,114.270182579406,78.9277066022275,121.31431732245,92.8290330104672,87.6428017289142,142.242975336218,92.2094795847063,68.7034594035991,83.1115927585761,105.621364400775,101.811381196886,120.599433711198,131.808199557437,114.767729023604,81.0474003837079,98.6598302073816,109.326724484979,96.1053382732229,70.1008228087232,66.4236293838412,70.0317310345613,74.6806364399713,65.1706422164246,88.9826727207003,101.844846655764,103.220131265064,120.348266378787,121.775237589123,82.644102729413,94.333744313955,83.9712745251322,94.3474109985012
106.369486329489,86.579157632834,128.004961623452,108.676925323964,73.7070960869547,102.137879592903,90.1917160844871,99.7016995345079,105.983437111631,172.509283387931,138.602377145334,143.253557259752,94.5705248063759,111.230646232209,100.495520453486,102.367157982391,86.6371610443231,121.566185372024,131.536858769641,116.508357610962,76.2411800797047,79.7978537152852,129.839719285837,96.0671172638983,90.3347170589594,99.8460895559303,104.159531876198,104.094468237152,93.098471606655,88.6084830479936,115.460148426255,127.506966168744,82.1989846459301,105.300714861733,102.545173636752,100.723516222042,56.0383784677762,92.4778577941336,70.5831213673051,92.7250381635015,87.7919582259646,82.114517290247,81.9361297819959,118.527206508575,103.549743171764,110.506909263135,117.658334422646,129.867950417388,80.5278706698094,93.2065335124946,81.4577697725589,90.4064899470411,70.4605572029522,97.6853318874786,75.5888936533169,95.4608679933744,71.1658033997692,105.898438606236,108.338665884852,109.275035679431,65.3380734137713,70.3724960935516,83.6609392652982,91.8520666135219,93.6407967924648,100.885570306043,89.3148080195054,93.6299229108622,117.263566599858,136.570202233154,97.3589609806811,73.9928211338528,83.6280743752173,89.1341904832446,102.640208273165,113.128473181075,84.4758160837203,118.922778785412,91.3021876701287,87.5256062519231,155.130655721069,89.8393483594433,65.6507346570647,79.5585803775215,106.441584460539,101.805352405881,117.2469339473,127.816596996613,124.944556490817,89.6135940653215,102.402486916565,102.868109047697,96.7866144332396,66.5321850048452,59.0377245954252,73.2257000578333,69.1421621019242,56.5865576166337,101.138654294606,95.1274464417645,105.172110724399,119.79059426052,119.349354756774,81.8183679074816,103.39715423157,86.4547408886774,112.05920328237
105.413061778253,85.1381851259812,129.605226188359,107.783895604244,72.2900460463352,105.614410918109,103.772528156964,97.6183308589505,114.425342724709,175.427415603395,138.062959102528,149.885081936391,92.3611033502152,105.39155348094,107.653591183137,104.595661806827,91.3962690164649,116.837449264574,120.31566875378,119.001192086043,76.0909252079663,82.0845082874243,115.736225653075,92.6247874873359,85.336177258815,94.2720342411301,110.43164502887,106.411548312749,95.8194492926797,91.2352325195792,117.469909266119,130.721565292394,84.2736583591893,107.606651455144,99.5443419063996,104.864117011971,57.2646146965107,94.6243720286277,74.0474814524651,95.1607948316043,94.8670426393891,84.9842414830212,80.9907829885113,115.845308169653,102.395191691255,117.770806806741,114.219725815026,138.404518448446,72.793504202776,85.289919032499,79.8534524598965,100.348375323948,72.2094353573634,98.8959087831432,75.7032139749512,96.4154002413952,70.7539206994454,111.358334423559,107.249603106249,117.748432012458,63.4760165287483,67.743581041625,77.6541587074243,78.8067579217748,88.4358221813255,104.755906112967,93.7790553093804,94.8552299245625,119.342491331387,133.688692553034,98.1795216779611,75.3957844323801,80.4407611219547,85.7369813798442,107.871186257422,117.570801426651,79.2880167028374,120.729086402572,92.6661655807527,89.1530257252276,175.360417268134,94.2673854198985,72.4296286033154,75.5882559864921,110.429111437408,95.7262905813754,112.778608179794,130.691403162187,124.266413615327,93.2937196490374,112.755418348103,108.57514469225,90.7685007037708,64.9729921540126,57.5168494698851,71.2026076041718,68.9577057487592,53.8470772324804,105.546400229924,98.1761279676076,90.9353616929252,126.589055281468,118.645437635012,85.0312220219849,110.999378401971,83.2641688190018,100.853608980944
96.9356942878675,84.5795472007052,130.385897300152,106.307291309909,72.241745509527,114.249947654518,106.170714756451,86.0316812025721,110.040414336933,163.490425393651,132.930957576901,132.342603412868,90.1125331796941,99.963676320929,109.41041895814,101.190117803996,89.598725132811,119.538186821155,130.990176334974,105.312507173237,85.7970579886083,82.0969399929861,133.407666544984,91.6537879367353,78.010532738663,97.4177730184056,114.689907954904,95.0944377766288,96.7482969798376,89.2796164810725,126.16015738535,132.389968051012,87.3033293398724,105.052829499268,101.747908644122,127.370830257368,57.0982225999388,94.5723278632207,71.9438533139443,91.4391824101758,96.7245049392684,85.1110337648575,89.7817098036118,119.304139146765,98.6525777061718,128.448050095596,116.081326271363,139.632213082115,74.1347329483971,90.3357695701435,77.4847976313961,99.5983819410196,75.358036587833,98.6050280719961,78.6652303600831,99.2196010660694,75.5784556398812,107.809559794937,108.755381116679,114.726665837679,68.2565141420852,70.8906776499313,69.9293863037014,77.9624164838801,87.516357894543,104.353961558265,83.7748199907616,95.2632809686564,121.831016217486,137.977253118737,97.7777849559795,70.7455246140005,81.0016227023813,86.7508985286451,101.962191795958,119.233765023956,79.435529436955,124.01223221219,96.7433434125236,93.7978699935225,191.668097720575,95.4666368412923,70.5317064762373,74.3991568153974,110.543494643925,95.456052323514,116.990516231811,122.216805227873,115.805068885403,87.3487193803606,114.421379927388,106.71733602894,84.9131422176207,65.1197302922099,61.6175993164422,77.6190880099385,71.2235735029361,53.1674290583003,110.641509672793,95.1910968251769,87.8446838157864,131.541939135126,110.212829547864,86.2339261567809,115.784874232452,89.1630616107878,90.3679391315096
98.3124790052022,104.99005598163,137.848447741179,84.4686479663551,53.4688125347503,115.230911261427,113.8096388699,84.7581079667512,111.134125523037,163.294194710872,120.006705080548,124.195053632437,92.8582346114089,111.1959393628,107.587869266554,111.544913073626,95.2638905713312,131.71942645257,136.738764506581,100.612553762131,78.8283964603514,78.6780292800252,135.342484943996,88.8973164075194,73.2276569426033,100.0638156194,113.939565300434,98.9728170737885,109.832895253825,92.7981382141853,134.836075029387,143.492638018167,84.8021468677905,103.823584087287,102.821949399132,127.332392571931,76.3118971151275,93.5789373004148,66.7956336230176,80.6789002205442,92.8160618001907,87.9595108826425,90.9558009751591,122.047572510604,102.856643844665,131.777895367642,115.861163885699,143.251983588647,76.0567094222399,95.1898452262481,79.5797792067589,94.7310523139374,77.4806468845065,96.782209457852,83.5541076314157,92.376834723891,82.1438359536819,101.832390470271,117.661723884319,117.997939589186,65.8332923094274,77.9219499208708,68.7752603500764,76.5066820245503,80.9713412425535,103.744005183062,80.5260374371391,95.0135005057076,135.361396535217,116.793010964768,86.197293883789,62.850734559091,80.0402577389879,85.6465070379892,80.7233987356346,115.071650625969,82.1864646271252,123.616345252122,124.194928686991,97.760964817502,206.245387436997,92.023264484306,69.0209064058413,76.9072030369739,104.079635820167,97.2207212459024,121.246419253594,121.111648826167,106.851608923889,83.9103966667642,116.924090324386,108.553289189505,83.113670433422,72.5837060531045,60.3812609266781,80.1849032144278,73.3709441680396,60.5893564919389,106.198096015979,91.1726540890647,83.9326262670895,132.221756802806,121.15800499852,83.2237531432447,114.459886784128,99.8480399653126,87.242514656236
94.6156034928755,105.15397621878,135.562181901446,90.8762580913874,52.7025623462519,120.561869318617,116.529960368726,85.0652017118834,112.069991063806,158.698741172311,114.741668877948,111.664333767777,102.672232260482,122.756802559565,106.322440630286,118.602368510365,97.0561125798399,136.931422743198,136.272072874157,89.4618870264908,75.4603720377407,74.8858982463752,142.07298586492,87.2882714885771,66.9437908193335,106.764032647042,131.507458671874,96.7934766507288,104.70215851984,93.1611737142327,126.499216889963,150.02766951484,88.1524582343922,95.7234117256504,108.844201882836,117.719277968485,69.7314879869632,100.862811367931,60.6979639653056,83.0573819294147,90.1682627022265,85.6885988723317,92.2153716244663,121.769711032063,91.197511565299,123.288917792607,116.895820542242,134.023873325779,76.1814334448948,101.536747920411,77.9858885821948,95.4490814846972,82.1759552921777,89.9083202310266,72.6195569118333,89.2351139038558,86.0644624276914,106.737922269721,116.909233999149,119.686379771258,71.4407425953725,82.1624869801572,69.7273371957766,84.8586047279764,79.7868130171274,99.9393596587458,77.6869714055181,88.5838859160342,130.792680759326,115.509604708058,85.2501124613434,52.1307016075192,83.7880912989229,89.4265025601004,84.8618439145034,112.012002852616,76.7799238429976,124.211171245144,127.35327538307,98.7621637831834,214.786961424986,96.3198648731824,69.8565211818554,73.977975956899,103.965841928748,100.155888727895,127.644936011879,126.688406423186,94.34790807851,80.8250500218984,125.993999646198,103.382900738245,87.4807612783823,82.5425038095875,51.6241536624496,74.075867061079,82.5265478486963,67.6012172038091,111.625176182255,92.4351696112208,89.3814076805919,140.563585116271,116.885492745502,81.0108955462067,104.985070460223,100.136200436189,83.7615347648624
95.2637205183701,106.386570456323,160.847786210646,93.0066732049828,54.0898829673988,119.768324906866,123.401580176004,90.3092507336359,114.618595326543,179.533394315588,115.510900173124,111.053324170311,109.301915208617,106.073281417983,107.670783770618,123.768832147794,103.652292763728,149.813801955327,118.38177506209,91.0076386497699,77.7267391378122,86.0638912305602,149.167353852702,81.1681703525882,69.4125722234284,117.103651951816,128.670261468787,97.507861239164,108.940071804279,82.6553696595726,112.525627201105,161.245343290836,88.9698794032633,99.1915420314933,112.78770327408,121.444203356472,60.7311254927089,107.630062896618,53.7067219294305,89.9552710113543,81.5137193560509,94.0589064597822,94.4887709627398,130.488839876142,89.3521700924241,122.903398679118,112.256586375195,133.604786011807,79.2261121045446,98.3807356578426,88.1957067816792,88.8951372633042,83.4492239407066,96.3762493871376,71.7121136645178,89.5224408090238,86.3044590429808,118.51208064726,117.944009721105,113.896675680476,74.2733777129443,78.6010299297323,65.0315596666213,75.5611374122751,77.6912876889784,103.776764752137,78.8975422203728,82.0868029153095,134.215078889627,117.168453966307,86.4744056436369,50.919528259352,82.2385964246118,90.9111999633705,86.4088261625722,115.727148736283,76.6447261042885,126.427386169239,131.108409292596,100.312582291113,217.506754825055,102.04526851666,69.3152224092441,62.5311607357972,101.341128047475,104.027213230882,133.874826790112,142.941083807571,93.3030946605154,97.0166398555712,114.313714961518,102.678003273163,91.9982288981713,93.0061934151916,48.2837866178523,72.0204169899898,82.2282560926968,67.7656823362779,109.586444528124,90.8217240605065,86.3904988368882,146.795495932759,114.969451543901,83.6978190913668,100.619789829605,95.9725336716004,75.9281477132309
95.6695956499816,98.0444444791615,174.059536576972,94.2489337696145,53.6780030572898,101.968733522488,129.271917046237,83.7852011226496,117.694869165442,165.311939665991,131.656882257067,127.05148686538,99.0399574127649,100.556316286936,85.6673923894914,113.477630367317,102.097212916521,157.633498045015,136.964635548514,78.1989074536658,82.0054400249846,71.1481653761307,163.067055612139,87.9887106847279,68.3756930906641,117.565757679048,128.98402130986,94.9623366534294,95.5880523577903,81.5667490068183,114.973836127521,155.685095746801,88.0347086670646,98.7361986996015,113.845681806788,116.181455954325,59.2917304497004,99.5608036793102,49.5641858746957,90.7717901943516,83.4563605703012,87.8904464848624,98.3005585567485,140.921398467853,91.6270752151233,124.542369897059,118.055729594881,138.044886137658,75.311240227788,101.589170229538,81.7475376133357,89.8478047707368,84.7697470231951,78.5220550850357,75.8345849276494,89.7778937929381,91.5125604770824,120.336089885988,128.351252861997,117.535736564638,78.1949979061854,98.3882443687502,57.1213097701928,75.2845212795567,72.9953988759585,97.8892348281352,77.7945471455723,88.8362429099493,122.911127895415,123.944867519925,81.1411902974804,50.4125670409405,81.5543751521582,89.6103455238516,78.7170934367315,111.541894035255,66.5594323832575,117.042673369149,115.674152200131,99.8541755701686,190.088964784709,93.3636488970255,72.5789985824991,57.2112584246053,101.878226754656,110.749529235,140.015345096561,132.931609459301,80.2164228677029,83.7497362824416,111.018916911141,102.449035439159,89.5659843203919,98.1659592173342,48.1683491806382,76.4039587612241,86.8874826572942,77.0235807653575,98.0908050110987,90.8649896928593,86.5582769738299,162.048641858234,120.869112962944,80.6708960378367,91.4337318913058,87.2107823437521,69.2770397896838
106.019270758204,77.5509378825686,173.532086542744,99.1734866840467,54.0811193584676,100.213895360526,139.089768459305,89.446551161843,129.481398427869,153.387893637838,127.807509882082,138.161617211417,109.79292992761,108.093835838425,85.6460154081382,127.409617619473,107.408262641497,162.882109234311,136.41218847861,79.8973679997431,86.2322336157918,72.4931688211441,190.171301913899,99.0623932868825,67.6429408608308,112.482450065495,111.874668763711,97.10523601285,90.2104407897026,87.1631175269779,118.092423712676,167.607743529704,89.6178556948874,97.6158641886469,114.752018112249,99.4905260891062,59.2835689403516,92.3079311272581,49.7626084449982,87.6844666770039,90.9491690013564,93.2995884269904,104.139403030606,146.300455231429,90.8587556315991,124.727889366222,130.638390599347,138.250549609329,75.9643256881508,89.4237412473708,88.0484051819813,93.0446010034905,91.5375359500713,82.026363861347,77.4500278738484,94.4096075304945,95.2521506305007,120.412153538877,130.903479424033,122.365679477656,74.1897056453213,101.165712264724,58.1283481586869,86.8735839712032,78.0031188151581,96.8509743884942,86.7893945899449,84.5072487857633,122.136308250832,122.275799231528,81.5172852465457,59.6764892970797,80.7424158066304,79.232336207325,82.3563439977438,115.518507381114,67.5645679521514,140.463591837033,120.377301979721,107.686797366533,233.999012050728,104.249165614969,74.6632037435002,63.8816619505756,96.6402963949687,101.340026971035,135.402415968354,137.582904252746,95.4327979573206,83.9296693608838,94.4380000060402,112.587837010917,92.8445756382117,97.9045661067176,46.9082680805275,79.9089304751224,88.5566572455055,77.1300603284477,101.254869333218,95.0604111992342,78.5251145980795,163.809803909987,121.791982990344,83.5469232529889,84.5985235626309,80.6912557737723,64.7454392191193
112.371384943149,81.5171576041468,175.345453527695,104.550280891169,53.0519775062651,96.3372027516797,142.386524526018,86.5688933115468,138.608149955437,152.198112068407,133.068945929024,125.924353751715,110.395518322926,113.850785836625,83.1793504486059,122.425757118924,104.858795366729,167.236720921505,148.481752377094,86.0653762167849,88.0096339927841,65.5108144734877,200.681493511068,100.406556466869,70.1196391935645,111.161309237715,113.712348678673,97.4918143281855,91.5457519993773,86.7216757547535,109.93793008808,170.695026618491,84.1560983215975,98.0331571596698,114.012541406977,100.169904952807,57.238118305885,91.4477006143306,59.3593971431951,81.8590144667624,93.6147070660677,96.5888306568165,106.535094710288,135.179333688459,86.871472428342,128.346707555749,133.609729098165,138.296313538515,77.4499526412183,87.6846753931004,92.2626591072098,94.6203609501969,79.9673930148377,73.1061862837408,68.4228693903744,100.430580240845,82.2171637777001,123.089550203678,133.200231755326,117.766491860222,66.5575246024024,91.7111935666046,56.0553254248718,90.3947642301963,76.9102714623719,98.7625391329684,84.9169469914528,80.1742712616145,131.937111946048,113.88988820156,87.3938106494709,51.9496452297018,81.489919716073,79.9658520472031,88.0635396741094,116.758107415854,60.9735296693095,150.47300856657,121.570598922484,105.303440504715,248.793382548211,101.198690544008,68.5359117232159,62.0123930858019,99.4160187240245,104.688276840288,138.54666565452,140.157540626958,95.9202325436213,95.9504197888413,102.896186518471,112.629569634298,90.5156606049488,92.1140590358324,42.3737128847713,99.284557378107,80.8855779672777,69.9569305349756,116.257009540558,83.093257811132,80.706280339624,163.63541809178,132.868835630253,84.4434294780668,88.7922334587655,84.6912701003723,63.56537590035
107.823001233581,77.1657135996792,168.782187665925,110.685800696105,52.2822977393903,98.5499383683437,138.235025976988,84.1133495186844,146.783875158496,146.614316640137,120.84535272238,139.30885864301,109.122424126317,117.859767500107,89.8106001848618,120.040412447128,105.019168273214,163.606995797101,144.176249475448,77.3464792742309,89.0633601851429,67.1067604427112,202.368832276476,100.441221999793,71.4244393135365,109.737013027663,112.748232726598,96.0234941083564,86.3944187147851,92.9295110997348,115.253937219244,160.883509216775,87.5157909842564,96.1183521447794,106.731770462847,109.526217797595,60.5383458807037,98.5155672569029,65.2331384284914,86.7815291997689,100.001906958161,93.3077849488594,106.265144090348,136.614822726022,83.5319099804828,128.607748584696,127.728425402366,144.414589033324,76.6380686816823,91.3515653697331,91.8903502458427,101.000558787744,82.2313856071942,64.5381056410833,73.0103532924886,102.131656901942,86.5457280295874,107.565852137904,132.288278029716,121.569049118472,65.8361083729358,93.5132003138256,49.6437651756816,92.7583839176866,77.8187798244517,103.740652836854,85.7751431892091,80.4847155211751,133.852452321385,116.130931962879,83.2438744644324,53.0700463860886,79.7399890719225,78.2486537527057,85.6005103634462,124.213083468508,61.3402652033941,140.926580946805,117.09078931063,103.737977661364,258.115257313565,98.8500125969371,68.4147487190464,65.0030688877229,97.8829341015584,106.092268491297,135.260418785804,143.920691023452,94.4427450802758,94.0757365323459,103.406007015546,102.404348287251,91.3646641409292,94.2427844847882,44.8018422092603,93.9360422807071,81.7072932583189,73.041125514491,115.388098751039,80.1763111532655,85.883536454828,157.263239582171,138.132230560971,86.9845697031513,90.5618563634012,85.9552153702684,59.0988971421864
116.798919939959,87.7506477259085,175.215556916431,98.5181162879756,62.4766524418584,105.848089221589,147.12707881299,88.1314145818782,147.224798798507,154.167200991475,116.125019969436,124.325222571372,115.079779902152,120.694167190362,94.8121195043971,121.275826862496,103.974159775269,165.988156941141,126.335612061584,87.3885360469518,74.049711822593,70.0416666390093,193.359896181917,100.110035224269,67.0904891257884,116.487222666646,119.262035851207,106.770280789275,83.1379221609733,91.2445375129768,112.995842600349,153.804146769371,82.0810569253697,105.620055864588,114.533528950495,92.1054004098281,64.6213583207767,91.1954315947025,63.1677450629968,79.9005087027189,101.430648485659,83.8524137239615,99.2353705207294,130.782865165949,84.8349018748248,132.560516132414,126.286576563843,151.273175030738,76.2635235711887,89.1229065692334,92.7515048713996,100.603403776406,80.0070631411979,66.0678959464488,77.8995582546305,90.9525011795266,78.7568739566176,102.296286971249,133.570780710926,139.144171983864,67.9344302617856,91.9077810127535,53.0188737718909,103.862909133527,76.2065054712566,115.217625867927,82.4963276058899,74.31083610332,142.565233992763,118.255919991836,79.392198935076,56.8459948022368,82.0669188862866,80.5320425658486,79.7839382796869,118.396100598619,64.3151305024836,158.567860600483,110.32201424592,98.0705488853789,251.049591719629,93.3952365359921,64.5062591772323,68.4569231252509,104.39214885996,109.785726085258,127.598579144601,136.714830280438,96.9536437885043,90.1710637802923,96.6416514192036,109.157275748181,93.7719099975885,92.007391083357,40.2126249838077,98.7566163401598,78.9270369621805,71.5816690921192,116.537605892552,73.7640931436726,78.1326659401189,162.793852521041,146.893226955068,92.5667718602416,91.9066455634348,83.5448861198226,58.8626508306773
120.526519133369,88.6604481471896,170.391808427174,95.1654458118157,61.0820027148138,107.358422578599,148.938111931983,87.5617327341565,143.466920521709,155.812850616327,127.959989869056,147.575526664569,113.164687323084,110.118430934431,91.957443382918,126.318667166835,102.504787290876,162.885686845882,140.246755339612,87.081176672963,78.3436945309003,64.34506130725,204.50201150826,97.5742904512917,67.2622295182827,121.810442282527,122.34078973546,104.589650382362,85.0348105976611,104.800389613352,110.488081860493,154.787760178779,79.6032715549325,102.132526168352,106.833220504949,88.8271718864193,70.0905684444493,86.0441431729986,65.2713484805836,83.5007671073,109.675618529036,79.305153564853,100.431539343398,130.184137907832,83.689460063354,121.324822254227,128.276570147067,143.615713251312,80.2535633275915,89.8430646295604,99.2180664539541,95.1659531673937,80.7323069216337,57.5890142094947,79.1231865288884,95.083202774083,79.8332432710495,98.0108142960319,126.947103148422,138.28856488598,70.1070257529169,92.8930713248679,46.3972725521818,105.442331033836,79.3699809328732,118.984996785679,86.8246882041681,74.3458473633114,148.099920140746,107.679427395562,72.2915750628046,57.5666115152466,83.1440487782261,81.589057108928,77.9688825011824,114.922017165526,64.4245588097466,164.924817132812,108.215930815219,98.3250824898577,259.681759069314,102.076352846484,63.6432538013453,62.3718501580061,103.824585191313,110.470210372399,127.553676870284,137.864113253804,94.623418182478,86.83064566331,95.4394153243476,113.650864429966,88.4133702128036,90.6758466373278,42.7078388458038,95.8444687002127,81.9283325782679,73.5975391841877,102.4237370678,78.1827900359238,78.5852311876054,173.414498784947,145.548842472856,89.850595182981,88.8812310977246,84.9348437962035,56.9609072426286
128.558003406175,74.5805207398022,172.146022103344,82.001046925408,52.4644641220604,103.589794435683,144.653695390656,91.5544051777449,150.350846279031,164.275783465516,126.811671460442,147.08838428682,107.868606147571,113.531755117614,94.0877505397895,124.611645720875,102.046608433409,160.162621244275,150.864077492397,81.6983499641876,82.9085422772406,66.745626016944,193.673265085544,96.3241096300676,68.5630576392891,118.758918736222,136.335708573558,103.800838416384,86.1910038924439,108.359486380109,107.008073246611,149.562409797077,78.4648069424406,104.551041827913,109.363032593892,87.4775119044513,77.4565837823764,88.8656065422094,71.6795090817874,72.8963698692844,114.531368799707,84.659969188557,107.862518965543,123.506824396221,83.0784657007533,111.746596914518,123.907389859642,132.277702410166,83.0312809198968,88.0624480738567,99.6591763684832,92.0420532667697,74.7125764894789,55.0657362010721,85.7213119340774,97.9676776533719,70.596171833977,97.1550142575421,128.009339430016,138.984046504168,70.0669552196606,94.8260062165584,48.0272873980407,107.865188693177,87.3269853386906,111.224402858472,94.3548545352668,67.6128253093346,142.801995985953,113.845572824021,78.2085440046411,66.3101997526162,85.6612633833619,83.9776133891577,71.3442057696326,114.267568886987,66.2516839049373,158.112201254377,97.4420581327708,96.6003953249101,238.676678365845,105.345680477734,60.8735655304755,64.2171756629057,108.16867081771,108.594765415463,125.071381528453,148.020687026023,99.9698360132289,88.3062473631752,88.7839125914524,117.786719788876,86.1225839589218,85.3283055932297,44.0709990539314,111.079880603231,85.8994200506764,86.8483933736179,100.322059116619,77.9475131752241,79.0698915879525,176.07387706395,145.502452388021,89.3389216009124,89.5543345193109,84.1488498975755,55.6801307035801
125.469894309054,73.1941028958709,158.99177819163,76.4238297447476,51.9511626191494,101.732548066374,162.860828566225,98.0647699728684,137.646741993922,145.025410320872,126.756768840739,141.018138133394,103.006634542414,112.710753711268,90.3909257085655,126.118566049208,90.0124732042579,151.72590043643,169.624257560068,80.3891007191996,83.0021020855728,64.4644865527139,194.629152644656,98.0255830669987,68.5223028502749,118.821174994825,131.939751066695,109.09462647876,85.5460918301644,109.401779379763,100.714610651936,135.970460613994,74.8156718304936,110.70130131549,118.523017637845,82.6824844777974,80.4948516268945,88.620118357829,75.8053650180003,75.9625197710701,113.261776830951,85.0990654368789,111.463310428857,125.267378539268,82.805314440249,114.863244105884,125.834552892852,135.966981760587,74.8705265000166,89.0013294590842,108.291910436943,91.0707622559038,79.8187568642748,57.2064923048704,78.0383174027925,98.0555015337523,75.1940972538847,94.4398829422336,130.773089714127,140.926677110374,74.8536437650896,103.355309330839,48.6230428507259,108.041338590942,85.5803853841773,112.275265825637,93.434707405946,68.3272859787745,133.751733008208,114.171285931179,80.5852818410852,61.4264512557584,90.9264015596503,88.0448365091364,69.4908410032592,117.939375760722,66.757993638056,151.146763676883,93.4744029417307,89.1500736690094,250.426431409992,102.30423625524,59.4744436404685,62.3631564078299,102.943041350939,110.414267923141,119.835366929237,145.86539564787,103.746733985679,82.6863650298195,96.6195855183921,128.696124716599,78.5701970106069,89.1651894662225,45.3345154378097,114.013806701552,85.0962503918282,85.8954437876813,93.7648275562433,77.2683249455194,76.3111819206343,189.766462842294,148.990555485313,89.6408134278464,90.491844341909,81.7094367528004,57.0698171809908
