"SLP_OFIX","BLFS_ZYXI","BLFS_MDRX","NEO_HSTM","MDRX_MD","HSTM_NEO","AORT_RDNT","MLAB_MD","CRVL_USPH","LGND_INVA","INVA_LGND","NEO_MLAB","NUVA_HSKA","CNMD_MMSI","MODV_AORT","ANIP_CNMD","OSUR_MLAB","ANIK_CUTR","BLFS_ANIP","ANIK_OFIX","BLFS_NUVA","NKTR_MDRX","SRDX_RDNT","MLAB_CCRN","BLFS_OFIX","BLFS_CDMO","INVA_RDNT","BLFS_CPSI","BLFS_ANIK","BLFS_ITGR","BLFS_AORT","BLFS_HSTM","CRVL_NUVA","BLFS_CYTK","CRVL_MD","CYTK_AORT","CCRN_AMN","CCRN_OMI","CCRN_OSUR","BLFS_MMSI","BLFS_NKTR","BLFS_SLP","BLFS_LGND","BLFS_CYH","ZYXI_CUTR","CRVL_BLFS","NXGN_HSKA","BLFS_MODV","BLFS_USPH","BLFS_HSKA","CPSI_CYTK","CDMO_SLP","MLAB_CRVL","VCEL_ITGR","HSKA_MODV","VCEL_OFIX","ZYXI_CRVL","CRVL_ZYXI","LGND_MLAB","SLP_NKTR","HSKA_ANGO","CUTR_ANIK","BLFS_NEO","ZYXI_NXGN","NXGN_ZYXI","ZYXI_DVAX","MMSI_USPH","ZYXI_MDRX","HSTM_MD","BLFS_MYGN","SLP_CRVL","NUVA_CORT","CYH_RDNT","CRVL_NXGN","LGND_CNMD","CCRN_DVAX","DVAX_CCRN","AORT_SRDX","BLFS_INVA","CORT_LGND","CORT_SLP","CORT_CRVL","CCRN_CNMD","AMN_DVAX","CDMO_VCEL","OMI_AMN","OMI_CYTK","OMI_MLAB","MLAB_OMI","CCRN_MDRX","CPSI_MD","CPSI_RDNT","NXGN_CDMO","ITGR_MYGN","ITGR_OFIX","OSUR_SRDX","ITGR_CYH","CYTK_OSUR","ITGR_OSUR","SRDX_VCEL","CDMO_OMI"
151.840877188369,774.510581102677,1267.6974148842,282.355774694082,81.9718712790237,114.276148106791,44.8413293320612,218.645072349131,87.2035523504487,126.034508331761,89.0372818399703,114.265759746937,170.441387291232,94.001663255864,61.7638881741717,93.4168624091489,114.977194264677,96.9678371909511,189.300940131448,155.830618720491,518.799689264408,94.9973985096931,19.743584673178,123.002181586489,679.708707957524,502.090126255671,542.251429673185,1088.81570433816,578.586163190464,507.252719223084,239.967087662615,269.169338288208,93.7430749903292,583.226573660773,61.4069866758041,61.7871582208128,112.264927974149,96.6957426052638,118.269265070636,614.943460460734,306.591228843118,250.576495593158,931.69707543497,676.427014513376,171.214029678697,152.584127182441,201.893013543462,438.03837834656,732.878330705572,304.06909417137,127.637571853858,82.3419807197918,201.028301132143,97.5032589788748,112.35114131259,83.9430809173204,148.372943141161,100.770221081381,95.1275773158095,182.735055843308,237.716384369975,84.2605444798004,367.62253093925,178.115790878138,100.243916184045,289.768616694666,94.4489131429436,78.8809433481339,75.898611178434,1149.48588957562,181.304409229057,84.0045705507754,49.9196176206986,68.2652847601777,115.030157186491,148.403340010294,116.510930847631,86.3665091903032,483.958421578687,57.7841134595569,53.4424482345603,46.174964609872,96.689899093177,82.02785145675,60.0271321470575,120.79494298919,95.7079903284114,131.921991940978,137.328911955061,99.9458321316081,145.451874558709,49.5349471043637,101.621352019789,109.838419633942,118.882299638122,105.439807126483,129.399748212082,106.874857226036,303.091711390403,107.329383300446,79.3899745823545
126.751903609027,1016.64958490653,1789.66972265845,229.197276290972,79.1684184769465,92.7616299665824,45.3821287715336,211.664299037324,78.3567753709411,121.928299445293,86.1364473002618,95.0964030913195,162.678789551258,98.9496625561441,64.1107647707354,90.4789127624248,110.29660164587,102.44668252071,171.410347306156,157.432769403705,519.635515367177,92.6392511781921,20.1072921477815,128.156886509102,747.221576168344,682.250374195576,488.471793341219,1551.57797821727,642.501068572564,770.791251859956,201.034275264203,404.380395218674,90.5077718608721,770.8726186201,54.3894859452936,69.2087698953633,113.853102709194,97.4596362780886,112.99071360443,616.950003655022,332.016157067458,249.289513202909,1265.64498297003,1142.53809009776,223.792811619298,147.422298770411,192.645228812378,474.366534861362,640.386629252566,330.060998316182,122.139861932859,72.1226843932669,218.303398897771,112.790416349526,111.65993099384,97.9476063256801,146.648469481354,122.760489649884,96.9122028215639,180.330449163546,242.041315781511,84.950317301378,384.146912264484,257.742107025557,131.207576300786,291.364703980084,87.8844244789843,104.881498573756,83.2703818937347,1717.71830759934,213.395197849533,72.1787750631043,46.292573406411,63.7543133368842,117.36369243117,106.170231868534,177.802604606811,89.4203788048075,702.040104994726,51.3366981837636,41.7457238713487,38.3495132771733,102.25752242902,98.2517261535153,53.3741924749404,127.384779171602,104.228006868673,137.804133185148,131.1293525926,98.9613687954984,149.906029123394,51.7189766209526,100.556016117365,113.615169795711,119.820374831143,103.958126111899,133.172837547274,108.235651022382,312.460053856231,91.5914993710703,80.6304088314757
121.025203537253,1982.49172890902,1989.19129428672,227.702489491661,75.2015726662477,92.1566539293429,42.3092658226283,208.284319912414,66.6676724423296,120.693535679056,85.2641372842145,91.6367096640683,165.035617410552,99.535177705733,59.8972291337789,107.044989777892,110.571058917686,135.773994793431,208.055400322374,180.450594294473,500.45478952967,91.0138219152437,20.0360594708364,123.863614477954,719.909799415581,906.58118497103,481.33008828704,2286.8012170635,892.396779899621,1088.69955570779,216.816651243796,545.062600980884,77.3355311393572,958.517024355667,48.6040576753676,83.3031578744114,116.731723878092,94.4182596744732,116.586824954277,584.657998471763,295.070447362472,260.553541315733,1825.22929316633,1215.41488529676,242.075779372762,121.609133661259,203.089625971136,453.978121473387,647.315164967904,312.011830446567,122.918731731087,66.3075966005449,239.369765126988,98.6434876002377,108.885787132297,93.2329840011671,413.600722624187,91.9463910749487,102.627561246062,186.038927466582,235.142117631718,94.6341727747758,422.03737045025,304.703654849549,119.836052017994,250.971366534022,86.2375377565853,83.8720538474754,85.6742934066515,1870.85747771825,187.839973517845,76.4685093826986,48.6424506542585,52.3071006990592,116.218384024503,129.768545615889,153.472537672558,83.4114327113498,1073.92860077651,54.4762964320955,42.313756798991,34.7781860019671,99.7266571623521,117.381026979811,53.9705080832135,134.558682233981,120.112943189483,145.53385130006,123.651823269821,105.256353967044,149.271326553033,53.9686739835718,100.710629651558,112.371206009912,126.989991910268,111.013111828295,126.3024601783,111.300684030312,301.430883158041,95.4648416216308,77.6329523790124
88.1235242100762,2155.19824370796,2525.35894465983,235.01283079146,76.8744461930841,95.1153242309938,37.835960367259,212.332574754705,60.7222227098912,122.687079547846,86.6724849474915,93.0303830880643,163.709091415985,97.0678914430872,53.8297950941633,110.021535828893,109.636199779563,129.32440241133,255.748336491047,179.752247352778,473.512830522321,88.7590595542394,19.8787229106687,131.470581457386,636.916160455485,889.425437901381,467.489867932934,2509.52105885671,822.596939117155,1013.80948315417,237.017593292579,659.351576344894,69.0600531416014,1009.51288950504,43.6070659247395,87.6237657498117,110.827400434069,90.5327229161611,108.840915503549,556.279964082276,291.496055814449,372.264964066605,1937.97501937541,1312.41515675584,233.918148559201,102.652240826178,223.51474197099,443.064476579115,673.763180874324,294.178940343308,119.504705355848,43.4951011746449,270.743046365154,92.2183028823457,105.266497159722,82.636030357705,557.663624932259,77.9148637740412,100.011830609646,120.704488884196,237.566873166952,95.0432224195982,414.151478468823,292.146445905131,114.897456228746,239.155703680496,88.3358783307581,80.5943654115689,94.5379343925009,1936.00660013675,289.099075549989,92.5161651859277,49.0393612947927,46.0055167795624,114.876172983253,122.410588109338,162.325265503554,74.1788027170469,1128.66507378759,65.3183681846213,34.7987026040814,37.6469322035177,97.1299694912099,116.571628864397,54.756380750818,133.187558950207,122.619010826938,142.595031456771,125.935611856155,98.7325997083659,143.979673654062,54.218681510039,98.6156082663922,112.004797975061,133.780060943247,113.294238402922,126.733556779591,113.677883760096,290.182705860919,96.0718889639484,74.6328419450276
78.1949882168942,3483.29009284769,3742.24454365926,237.519914073526,76.7206293780831,83.9677511386319,41.0967093829705,207.75598555015,65.1800751454582,126.918193946235,85.6045150705321,89.3267919519108,165.273327902464,94.6607810389293,48.8580318803496,101.298068182944,114.517213433811,133.568696111357,374.719222365243,180.881685866954,685.733844188351,75.956476198264,17.4241747703694,131.235001800169,876.648649409117,1259.65828650666,504.776681589241,4385.3664677458,1031.05182180129,1234.23433530158,293.160219174182,1001.47461928504,70.777833577895,1636.92592893772,47.0254466373386,93.9018886192181,105.52758580964,92.0202734735739,107.125983797036,672.956962867237,502.60909603973,318.377779496358,2752.21804278191,2144.43412335861,204.598165074241,120.409064162729,225.388973741165,512.35728573805,912.035017544209,308.59887134323,111.271769800144,38.4463213172525,300.917020217313,103.028260114647,100.333955227103,88.6127470479095,624.127929090129,69.8084064912802,108.356224248595,97.4020112745845,267.756074202158,94.6347602098104,501.654763756724,245.746571820507,97.7918054365379,186.555580556379,94.8776402415354,67.793500274955,92.2824108050417,2454.91661007174,254.426174393928,90.3203774458836,56.5503484920947,49.1317592099646,114.552347461381,99.4573308028031,188.447256464849,75.9438569761713,1696.07480250967,68.9943135865616,39.8807908581858,35.9112982185681,99.6549769486041,137.029295305145,52.3998423332738,136.25208123769,129.794540647155,127.06612524635,122.036625080107,103.371592541698,134.226058931617,45.7871724670413,98.4193975391788,115.425393679498,128.517569813951,116.179833150137,119.946874897822,109.80913477045,278.271730673477,98.5153572999116,72.2609565073983
71.1936881787706,2345.0696048082,3238.34698477211,242.482744554454,73.5312356177066,100.805767201473,42.1904481396978,218.411333787536,78.8404107658321,136.339012394773,86.7996101362262,89.2554445513505,168.43503656613,83.9863538696396,50.1383254427888,95.245711785676,118.77626853172,142.877085968352,387.770925070056,195.975551906457,623.712228770999,78.0130589322767,17.1852810724752,124.237457091208,795.132587831716,1085.84271829479,540.250864055303,3867.80885497715,946.994387929052,1064.6604765483,261.478282130864,859.850913167217,71.3079924208896,1687.31527575218,37.1884153875664,94.2411609803925,110.084587696718,99.2307077696632,114.117833651216,584.76569154791,482.782982057663,310.621687387635,2355.53684691187,2267.61973851289,393.814464145929,157.996742738956,227.783184497645,471.766671967675,949.539107977452,325.555204286878,107.258888513056,43.4550171109924,249.094873176077,94.7204258321249,99.1608038482391,86.7262292426726,901.766800182648,115.444391350257,119.927882358565,86.8699375538628,252.721010508593,84.4221659568088,447.132320604957,502.370776432235,129.978335017078,313.12843061297,99.1599291972847,111.426934045784,90.0162921719089,2182.55527557313,187.922614544852,87.5236870513,55.4871054059698,60.4682670469216,106.388831529458,98.1746508883202,186.016892520273,78.9927013443724,1513.20404134472,66.2174509036344,43.5282976802981,39.6689430875697,85.8084127297193,120.107779465434,47.0642543066954,141.936889661699,129.682808856634,124.01167888361,124.718496125886,101.310146172711,126.867143555315,43.7945989450599,92.5273587185003,120.630714806402,134.86803878246,119.454860063606,130.013294229676,108.322587165198,289.999599656548,101.168140440484,68.3183389849679
63.3832193313155,2564.19519723487,2894.14305102652,249.658372463363,71.2642707238158,109.026923748288,39.7559490300829,207.849417118087,79.6433973555333,141.082326042792,88.8847036354691,95.0650783994505,168.183722040852,76.783139771816,50.2744951755764,83.1120070173169,120.386876353812,134.446418449213,407.430000698364,184.24741658895,561.067201889383,82.1918186856897,16.9778581416676,124.125487208637,727.057674403334,950.59956562677,533.040076082101,3349.40308502702,813.023776534641,947.002705484525,243.155647957447,831.514985595869,71.2505792515204,1440.23662657399,36.3184807105206,86.6427807168608,112.919216266678,101.140873646555,121.211878088876,496.017059849535,454.525163913201,317.837677596295,2002.76268338483,1974.04057711738,619.462139116029,168.080342491559,234.153484217632,438.622291934656,863.449105171043,291.945173582156,107.809261825347,44.0652937907237,254.992562946549,95.34470021873,102.668183033494,91.2024732671005,1328.46543156922,138.221981299848,116.086065575752,79.6381553230713,221.755567218482,79.4407148892452,418.769247330198,746.141985357797,158.526368619349,494.17032556468,92.2417519044112,171.93642406939,94.1433291735958,1988.12440175246,164.559765513141,80.0406619757001,54.5794110545453,59.539030843587,97.5842355071181,107.814337697398,204.281735520664,75.1764005794621,1295.77152234484,57.3882823146332,52.1003237331259,36.2488562788869,81.237919851068,116.444361759504,46.7683539779124,121.786467284724,116.567959656197,114.4828808456,134.802260445646,99.4751188373512,119.270740177905,43.24432319082,92.2767902916022,117.617852935208,138.497952891416,118.280536059892,127.496022425722,124.629757332072,281.181843968746,100.580158608619,63.1859775139239
55.0313205295408,2226.6232372223,2238.66289867766,237.389963666982,70.8791536039055,111.201054295291,38.3019706368102,208.713160203532,85.8575105372488,126.173853231076,79.4920659933554,101.475974299328,205.072256022328,72.3004642717563,46.6304464875806,77.5505691002987,120.583993527576,171.333922641601,341.101423744645,189.752433435959,452.385951355621,80.2811320194365,16.6596002453195,128.388573126839,571.634238093311,745.535001493275,538.522416354972,2825.24269739347,645.978062674918,785.934583977569,203.803064327542,589.981749521979,64.6466790687447,1231.59696022489,34.4476394260311,78.0476235490099,112.574555778768,103.355801764758,117.315924701613,416.613987536651,379.023722472791,276.823734110406,1663.96215075797,1769.81136166616,526.720286601177,193.474230315778,242.148059448034,342.486241004594,681.756244664638,257.229379549221,120.045758810363,49.0366604910766,240.619470981148,98.7750674668131,90.4373305583543,89.9976089583493,1171.93126984965,149.049382903269,109.629616762798,66.2052277181629,213.469419649271,89.7724506679361,313.184811992727,699.121383687448,161.463673494852,433.897230021825,86.2289721321154,158.715824636599,87.457857030786,1586.80060437109,133.299034178559,103.283446258545,55.8562151711264,60.5327481813941,90.9699152882002,97.5707266696286,184.872604198774,73.6189238826299,1066.80330667266,81.5352425832815,40.4105661507637,67.9195651359571,82.9221951664547,117.898783899058,45.9656754964952,128.779272349157,116.013566310126,117.124027991407,131.752283474151,104.213091234168,130.135880775515,46.3471856212926,92.8540193167752,122.641649043442,134.828910947008,111.746333123849,121.989727452289,128.044958745128,265.290702659606,96.3898575692439,65.2292771949103
49.2438202426578,2603.86050683361,1908.67518316401,226.252429364724,68.155889638929,124.854108378197,32.3410850927471,232.848745574598,82.9591417675759,121.982122638765,76.8511887063932,111.962648311213,268.105165293024,70.9403175847524,47.5833872970054,79.0822508649071,105.295675631278,205.661113522077,298.973837435688,213.25325094204,401.40125735539,79.212954501086,18.1015245337637,103.886606685251,479.464048442077,791.215205431052,561.986950745919,2587.56907420489,586.777658173128,708.136773225897,222.3296427852,519.537638819976,64.6654480438221,1101.7269324072,34.4605040320375,63.471177674413,114.952355683086,108.218467413072,130.275282013161,369.146618519435,321.648492829396,255.354632266444,1453.66590819727,1594.8235519763,344.112461256852,212.322196683601,234.972440581771,322.05570057364,586.971981162105,233.970570367291,123.113176968342,41.346772733877,208.230601214783,101.29514217243,92.6198356789553,85.992000397303,813.355129533334,168.58143026593,92.9205820921799,60.0576717570697,201.084730340378,117.440281364118,290.035654417654,485.310183325937,214.414697168591,306.188907480051,88.0482985599169,105.845745234368,86.7735211332617,1434.41870909123,126.776591965464,97.6174218264588,57.4013448780425,60.5060437032692,88.2632518968831,97.893259094921,202.069514482412,57.0091573177376,963.066418373889,78.3398324849211,43.7528264528955,64.0087962891638,76.7809218627402,126.939919372688,55.3350984179005,123.635552450268,116.421039272605,133.546966154115,126.94128467787,103.449748290267,133.883768898094,43.5675565855441,110.287200289774,129.717840274788,125.530610618836,117.849229494806,121.966381703496,133.629692295199,264.783131603704,99.0848360582699,77.7830814654323
57.1791477911933,3336.39342611552,2227.39563054478,226.425438255169,71.0061837438135,124.949580814973,40.5112776872024,233.571697235208,95.1351188064605,128.71714116035,81.0943917947162,112.74351169722,296.16611866325,74.9660617002524,47.5212666752207,79.3134834103082,108.613214940438,188.734274688738,331.029496269294,195.350616757907,470.584017941748,71.0993727972451,18.3017451452411,104.314762255908,537.233656142599,683.214423821005,453.933770831183,2855.84535957701,716.498625305203,844.507770123996,241.038058800604,588.603772250795,61.9285694639815,1170.28106444759,34.4371729255872,61.8855656050512,118.563863693705,106.528119248231,123.259891350551,433.631392102774,338.39515058049,245.723703008798,1702.44971719038,1889.25229049892,285.59934825868,182.346201367498,220.327351021111,368.752535231956,663.45858260906,276.305114032843,129.284541085852,41.4712196614212,208.895704042097,109.676473051796,89.512470445955,85.6286479641539,679.386049300727,192.878622393318,97.2291798782741,65.5380675194494,208.362413563635,107.774415604915,327.359588395595,400.460340402262,176.927194285049,238.112282968039,91.3658684442853,92.0804765655213,87.2750093703659,1627.20832186377,147.466879916508,136.891826143573,66.0558326743064,61.1731393373413,93.110746018128,98.9368483549133,192.773939959918,69.9881279060547,1070.25354825436,108.990687825702,24.3152110463629,71.3932953627931,77.7159552854127,137.11523922091,50.4093638975213,122.850957590183,107.950900871655,130.519469233811,129.448018431145,99.1859882727821,131.526713002668,51.1206996916662,110.063894432044,123.404224273862,117.813567455527,141.921984056266,120.866603902846,121.945796284395,263.510421798802,82.4499795322319,70.1161573611474
60.8644028758547,2461.5636379849,2100.08879471154,193.397572669836,67.8806330936874,135.60576057244,35.1800592004341,226.376254789275,93.0731833996949,124.730048383988,85.412956449488,95.5134392959815,290.884260045103,75.1169113850809,44.9155360817456,82.7879698092679,110.807882555094,155.126807324844,324.109934610435,164.399149420263,412.537222866289,67.3436358814435,18.8716821844008,101.348716461074,506.746924036394,628.183574974302,417.576138843423,2833.2369563413,561.405887406962,795.559909549394,258.2977143147,531.851200428195,64.4290282546898,1147.20680505469,34.7980329005212,67.530925409042,124.111315612289,99.9465881271154,123.378996854897,409.237091592823,349.208729387061,238.64209978592,1798.05256506097,1749.47163919471,212.542698813489,189.119079641672,171.884165368926,343.287030784142,595.901240793739,286.772957575758,126.254085178811,39.0323390163266,206.521156232863,106.462254953879,96.8000430832794,84.6435571285959,534.058246070457,239.096490839142,84.6207288001802,76.562318101932,232.156126452377,120.735854317878,349.981909600208,314.89542786849,189.874344323799,182.177171811782,87.8931430236345,67.5258036998177,83.5928470773695,1496.26124755631,163.855560985483,149.581608343821,60.8292295914545,61.0158473960892,84.6692166122487,99.1328900549936,223.189859729573,61.8866442390929,1092.58809967968,85.8547207679052,27.0252525805161,77.5720940780922,78.8909280757365,136.916008803131,52.3656427226336,135.984981735861,115.181208379128,125.776259553375,133.274519355399,111.548870159108,139.798897936246,48.284165447452,106.189714372858,126.353497947173,117.779092364227,137.265362204479,121.065362010567,115.922452865653,266.423408938655,81.6186664184177,65.4432406121308
