"Date","MSEX_UTL","UTL_NWN","MSEX_CWT","AWR_CPK","CWT_UTL","AWR_MSEX","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","MSEX_AVA","SJW_MSEX","UTL_MSEX","UTL_AVA","AWR_AVA","AVA_AWR","CPK_UTL","AWR_UTL","SJW_AWR","CWT_AWR","UTL_CWT","AVA_MSEX","MSEX_SJW","CWT_MSEX","SJW_NWN","MSEX_NWN","MSEX_AWR","SJW_CPK","NWN_CPK","AVA_NWN","CPK_NWN","AVA_UTL","NWN_UTL","CWT_NWN","CPK_AWR","UTL_SJW","CPK_MSEX","UTL_AWR","NWN_AVA","CPK_AVA","AVA_CPK","AWR_SJW","CPK_CWT","MSEX_CPK","SJW_CWT","AWR_NWN"
2015-11-11,229.178223530936,188.613241011236,161.958249969453,248.739439133703,193.726509506379,175.518369654802,87.2389438869494,292.188364962131,96.2974877650123,125.702512939884,190.203482316361,302.639673777823,290.185975902495,181.492037874303,176.824057947423,115.292118787241,392.484868072096,159.28175900934,189.268503160846,187.979745811348,185.395791893357,104.663308832901,161.190308910949,266.904698235628,225.633530848976,221.53136203881,195.025126960784,130.99038078488,160.78613266781,96.4787539871511,248.891812814328,175.307058913789,173.280176410553,180.572680567808,159.511146705608,144.388411539841,333.693264003287,123.882606863699,114.684794108142,240.289096526336,90.8016294471733,163.696343512121,139.161444727484,242.791633685985,233.972578899745,200.607503841502
2015-11-12,229.881543413001,188.325300053196,162.597969148314,247.697127783419,193.897223430988,175.026520216754,87.4909230455348,293.748180038547,96.3377869801096,125.502844423457,190.405423753319,302.191649549653,289.295521959777,181.127758883857,176.516254934044,115.091454874771,394.234247917068,159.324221626185,189.018295198531,188.195517932572,185.55919585597,104.552187391019,161.428905813821,267.958978649687,225.619560186596,221.873006083052,195.571600207808,131.366115510242,160.314915687088,96.5251182829588,249.621258951954,174.95512943122,173.015593842135,181.007443224598,160.179581530911,144.159025192931,334.156525305181,123.849583126596,114.739940190561,240.877798424008,90.5791632686598,163.479915512985,139.904350020761,242.454535247667,234.550480997399,200.354747165441
2015-11-13,230.504039010404,188.601737791633,162.727339338081,248.606659196528,193.526402164569,174.581349623075,87.3559437230899,292.156148086276,96.0227582897663,125.04605018021,190.850625779311,302.473212910934,288.512067845707,181.060793535729,176.480062729632,115.067840996924,392.851344651398,159.350448861711,188.361426000673,187.866527780597,185.204299766867,104.30769155144,161.278509317216,268.172110974434,224.467291387021,222.799489367853,196.069046335287,130.427204834505,160.641960064119,96.702438210923,249.112042498363,174.890478989487,173.269523222477,180.39563959809,159.591388189685,143.634354656202,332.07954672987,123.829216710418,114.950710163624,239.943904565052,90.9303506722525,162.911806762136,140.662663382232,243.961594344855,234.955606626455,200.681710405991
2015-11-16,229.473484233131,189.53808371028,162.508167341492,246.619971587672,194.131011707333,174.292312754833,86.4368104427288,293.613630720861,94.484006594659,124.748520770363,192.601630828377,300.401177304148,289.801989317044,183.531459065949,177.80700687904,115.933021432563,393.58398208941,158.374147381274,186.759229910375,187.30248276893,185.782892689736,103.350733541111,160.173714521956,267.810975471301,222.818716336964,222.909546955236,196.393650824415,130.36010738454,159.544820190678,95.8630182878306,250.813387235482,177.276994281457,174.129839587152,180.06357206781,160.866781942164,143.292620386187,334.183486587305,124.587874127654,115.948532570174,243.665496459319,89.5199902280891,161.526048548985,139.960920163832,242.415896116442,236.248648106681,200.448627018739
2015-11-17,229.92081412472,189.304284973886,161.836795989862,247.182496986417,192.950579099366,174.696933951869,86.1589634892126,292.41271385339,95.8075808438844,126.13856787855,192.425139698939,296.468309566386,289.237050668855,183.005515519853,178.056867212393,116.095951625664,394.367311689627,159.050588640727,189.637926348077,186.963590730789,184.653238578018,103.445427494539,162.270762932817,266.704629831533,225.576438441005,223.069110976981,195.937744796008,132.072149778236,159.424149388504,96.0194724478268,251.003142609193,176.768903858846,173.914967894236,179.190858261489,160.499833296817,144.889277608951,334.197193503149,124.055732303321,116.137743343333,243.452160004189,89.5983692708198,164.015846573626,140.533365271239,242.406017351255,232.179657582455,201.057436850424
2015-11-18,230.130847795491,189.737199608656,161.659867045422,248.07523836517,192.56332295364,174.667533000409,85.7295726841369,290.987565332468,95.8426920743279,126.560249336215,193.173696051013,295.206270892103,288.972760758094,183.550275537262,178.719589270892,116.528052978154,393.236798082437,159.169155936324,190.413195588045,186.727706149939,184.282631698675,103.043024770692,162.961456514159,266.412933018502,225.814661099696,223.782979985051,195.970685556332,132.135055957032,159.51649126715,95.9532695575486,250.857747595585,177.295108134558,174.312712043772,178.421339263876,159.920141113736,145.37364327694,332.9338730495,123.963280485762,116.057664228124,243.478984980551,89.5885161772287,164.686354874538,141.218282986765,243.322336326007,230.93752268091,201.667138861969
2015-11-19,230.693425979691,189.925087887402,162.877304663329,248.845665943981,193.542806696547,174.45978332932,86.1271009179961,291.929258921057,96.1169667379545,126.979300234022,193.732703349102,293.507352114686,288.266438089297,183.632767056688,179.024263249487,116.726682741501,392.509166583512,159.368906770598,191.282675304921,187.911884775442,185.219958649937,102.744814169317,163.899357799503,268.419289662031,226.338762228102,224.551626230485,196.203710263822,132.328083586227,159.653749196332,96.0051498689021,250.641945301958,177.374782605649,174.485338871491,179.152249809789,159.42346684611,145.854998734312,331.504065970073,123.807684252976,116.120421856473,243.137906926035,89.7140382102816,165.43839779374,140.761272302494,244.367323215012,231.347511700742,202.119966197807
2015-11-20,229.713805424994,190.095253729368,162.367435696391,248.846282006806,193.75881205333,174.592997119112,85.9958885726027,291.237502359838,96.2735036453946,127.521258314501,193.421369460272,293.500867463067,289.490504435334,184.117438563268,178.873166346254,116.628184878229,391.141032436095,158.813830058496,191.432863738369,187.467093692022,185.426735841682,102.909920467873,163.902951528559,267.579106507528,227.101960731227,223.799320557077,196.054005061021,132.431625057143,160.067174588302,95.8377887976632,249.992842938243,177.842941584419,174.641625513177,179.191652186096,159.42308799962,146.477524358719,331.756127215279,124.238907526547,115.91798857919,242.932062757417,89.7899553774292,165.568261934822,140.427736105775,244.181465773795,230.618263366582,201.597052224286
2015-11-23,228.883795823491,190.955451032649,162.056963475309,249.669204982026,194.088357636052,175.016979300522,86.1745105563051,290.424663891716,96.365626395389,127.595303690801,192.649710278527,294.390911815859,290.536507890816,184.048180192487,178.593971443162,116.4461323749,389.384074131893,158.62565363381,191.31715386524,187.5638096258,185.742076356812,103.3204690725,163.405917379874,267.067418103437,226.206196521201,224.003397821231,195.57792691978,132.949597436655,160.061854675749,96.3075194702957,250.001154385306,177.776053814156,175.43192671738,178.685588337829,158.895911580878,146.562576883375,331.464599118157,124.386131539813,116.486119111693,241.749508873037,90.2270354868654,165.468189257679,140.035792909296,244.396020915799,230.876608658455,202.270435341318
2015-11-24,228.687411982633,191.147252574908,161.597470308877,250.728448729516,193.704590134692,175.85291356046,86.116082134367,289.756205001652,96.0285364045057,126.983188340511,192.234125328793,296.055825612913,290.785812229611,183.809011101313,179.061725109999,116.751117634978,389.257845313834,159.247173116733,191.149015418579,187.927858956759,185.374834444586,103.543368271379,162.481779122098,266.310134896136,224.893769563038,224.036211056603,194.643751179884,132.268717611367,159.952961794463,96.5293764772726,250.171297905611,177.545074287807,175.608179866525,178.152793696888,158.221786911437,145.859463064347,331.641613826595,123.898719054844,116.754511866279,241.357004725546,90.3735274187008,165.322789649215,139.713510671392,244.265559892063,231.527729736586,203.266167677481
2015-11-25,227.374654832997,191.395894008443,161.825930801865,251.096323156801,195.09047314161,176.263151461074,86.6001980186307,290.416815624302,95.6586452804132,126.688699224925,191.425276741136,298.441957242554,292.455042359655,184.090771235562,178.726016378651,116.532236271542,387.360480333517,158.704582046432,190.054389917669,188.632008124934,186.701073127793,103.979048318298,161.172204969515,266.686699022094,224.079631738705,223.041561936955,194.189626052141,131.317191704637,160.524615125745,96.5069788130224,249.277156380247,177.817179147222,175.836551244905,179.19564069032,157.989617549301,145.521152913992,331.928764241835,124.32087885713,116.781615702742,240.550454272599,90.6755359706159,164.375995778923,140.032047756681,244.054032933247,233.721092562421,202.837953359257
2015-11-27,227.024142388237,191.360617477033,163.23964599382,248.492517747599,197.095477140444,174.933511653553,87.546805521814,293.774666237282,96.2861906746151,127.437049530151,191.005132669355,297.139073221714,292.905847932802,183.970499971604,176.985518803168,115.397406911762,387.857994716122,157.262737606719,189.450335940213,188.856948463784,188.619872078421,104.207247854186,161.87583021933,269.016475807636,225.444630275833,222.656585027437,195.654525134844,132.261566264449,160.347996212214,96.5522483405225,249.551431939506,177.701012649957,175.804145699138,181.07036939657,159.627939125307,146.380765169584,332.866822027517,125.450364238109,116.726878177711,240.702281808027,90.6183076619029,163.853638846159,141.651082081979,243.364307783312,234.742554499905,200.957744570712
2015-11-30,225.509016576046,193.047218717787,162.79945062534,246.354224319084,197.879370047997,175.462019840118,87.5603947046195,296.397965537595,96.7710270995155,128.565837472942,190.460429107926,296.490210621181,294.860671898964,184.673676738346,177.015513675685,115.41695773915,389.778816509723,156.688337173094,190.436423319692,188.918264986619,189.370055556626,104.504445258883,162.229286732456,268.290967715436,225.454542108561,223.133024629244,195.063404079725,134.088099960029,158.140650627833,97.0341683444733,252.986728120963,178.380226561836,177.35360516483,180.19462132901,161.001512203841,147.677363024318,336.73686185193,125.908607315466,116.144226420765,242.814358993398,89.8231717849458,164.706464956597,142.916006273989,240.534838244701,233.596951117482,201.994873676619
2015-12-01,227.355070167482,191.731607530067,162.889170268176,248.852140329268,196.368562126668,175.221438963796,87.2216003951277,293.149556121534,95.9809761695211,127.032022183851,191.302358905915,297.60021481264,292.446904743765,183.978241808955,177.555311090556,115.768911917134,388.482973040431,157.756147131119,189.462352283163,188.763367083633,187.924167026797,104.042477057554,161.621944443765,268.438885922339,224.301299245735,223.438987171478,195.33084355334,136.133588862152,159.744125684384,97.3300433031483,250.421578653099,177.708492453897,178.562270881688,180.046860736683,159.369029118411,145.915530691502,332.860696289273,125.050515190286,116.498366843538,241.092702342904,90.4600408714823,163.864001870345,141.349674901003,243.30364157854,234.600269868322,201.994920268529
2015-12-02,226.936114169422,191.914177785529,162.577680982151,249.544759846054,196.354845566545,175.907781461548,87.8415540560038,292.92130844377,96.2024928243974,126.413440162766,189.576760897434,299.597808422993,292.985790129427,182.657726759519,176.649201613284,115.178104684196,388.207564032052,158.083367201638,188.93276660439,189.141719139504,187.911108553599,104.980950604495,160.537090649367,267.925506792055,222.995450450834,223.240013114836,194.56575188408,136.892984321745,159.705233147473,98.1213319789959,250.48252186937,176.432998117142,178.732357497468,179.862863038649,158.925489987942,145.20500019665,333.238099308653,124.791156779723,115.551259198442,239.191343040698,91.173432679564,163.405955968608,141.239620596339,243.027764279124,235.726346622231,202.606243044897
2015-12-03,226.76692740356,192.252214561103,164.009914769722,247.720969071466,198.231068531922,175.279238367081,88.6470404903967,296.595999835039,96.7999824012082,127.24727957249,189.508449894523,297.844938728122,293.204156119248,182.728084140232,175.95437272117,114.72506983913,389.368241661698,157.400647696585,189.363053682324,190.132165791421,189.706618238036,105.018781845214,161.476377743628,270.285856673102,224.073578207865,223.466827485109,195.26099899231,138.20523824432,158.946457631966,97.9863277059762,251.67260234902,176.500964695437,179.047132085629,181.264639767931,160.08701855422,146.162790031165,334.482880666051,125.330058989333,115.392255177209,239.998689919817,90.8657145835289,163.778114538663,143.011473033534,242.119954610859,236.423808954059,202.088131065807
2015-12-04,226.295039109861,192.38746778833,164.018263194272,246.970094366946,198.653587111292,175.047379530313,88.2330242095128,297.117700071859,96.110949508902,127.207088662644,190.403216710023,298.558871174224,293.814347315061,183.971047530722,176.55231735996,115.114954815654,389.223177871236,156.864945784155,188.658663074591,189.890334492959,190.111012191062,104.522958628815,161.089296088933,270.299557976096,223.845132250878,223.15901667198,195.519225833,138.110071568556,158.893852389699,98.5839026174342,251.755966463883,177.701535420176,178.921094904244,181.523511732574,160.572216571713,146.116628267514,335.054227201709,125.756632709568,116.095977719277,241.541764597539,90.281507458812,163.168888891104,143.263035076384,241.706368780462,237.002509874562,201.542505568028
2015-12-07,228.236227415269,192.294668656179,164.465723200004,247.294098267264,197.49151323714,174.147449343416,87.7125562289482,296.010992701934,95.258698473811,126.085298043309,192.045782967182,298.630702204221,291.293977584746,183.980054366001,177.167762826686,115.516228557571,390.050277139865,157.40404801386,187.643355137026,189.432117965713,188.998881715612,103.621279903357,161.050541821212,271.03699509401,221.979119463393,224.965619579253,196.524454802059,137.185632153495,158.632809237359,98.6362588670904,252.169540569054,177.710211201125,179.007461995029,180.549171288104,160.36161190153,144.828074062387,332.89219694641,125.324427060618,116.157639849139,242.066845139075,90.0852281433804,162.290793177735,142.729393073117,243.266045969984,237.706111528642,202.137937771408
