"Date","SSP_MCS","MCS_SSP","MCS_SCHL","SHEN_TDS","MCS_CCOI","CCOI_MCS","MCS_ATNI","ATNI_SSP","TDS_SHEN","TDS_SCHL","TDS_ATNI","TDS_MCS","TDS_CCOI","ATNI_MCS","SSP_SCHL","SSP_CCOI","MCS_TDS","SSP_SHEN","SSP_TDS","SHEN_SCHL","SHEN_SSP","SCHL_MCS","SHEN_CCOI","CCOI_ATNI","ATNI_CCOI","TDS_SSP","CCOI_SSP","ATNI_TDS","SCHL_TDS","ATNI_SHEN","SCHL_SHEN","CCOI_SHEN","SCHL_CCOI","MCS_SHEN","SCHL_ATNI","SHEN_ATNI","SCHL_SSP","SHEN_MCS"
2014-07-16,8.64745735560246,267.528792788572,335.328308234091,174.890055787588,467.040905022695,39.480431881724,248.604694903266,194.341801570883,99.1557728279076,286.809160592617,67.0162837455243,24.9112811866193,137.054713116962,75.3814315046732,36.777121236941,52.6452139988334,159.649154194952,18.6632787085051,41.6093753801239,163.741859984402,342.234321114248,60.8765347055959,149.212233493254,112.383208513766,139.075549292041,114.02047310935,68.4061820107463,154.784738525565,187.83396756145,84.4065922282545,112.192819612774,16.5164390082872,308.131066292364,148.763858029045,198.672288533535,147.621046379788,164.133624391654,42.5640470644958
2014-07-17,8.65972697725081,267.14915632246,335.028066569125,174.482020576242,466.234627094622,39.5485798643421,246.140083026525,192.690864136989,99.3870962757657,284.328490445394,67.0410372145901,24.6735145379669,135.983171278228,74.6341059231061,36.796380916741,52.6290187286867,158.125382181311,18.5551691156591,41.2712787566459,164.776088611757,344.216820047783,60.9310452576717,148.393748429753,113.303345508113,137.936861594269,113.093999011943,68.3851553879163,154.727607444431,189.458609148292,84.17851044071,112.901457085469,16.6070366332399,308.387156287672,147.691046012578,196.880566225961,147.222151696138,164.219523882319,42.2570960310811
2014-07-18,8.71846687280007,265.337053537293,333.701724812348,173.958154142388,463.91901090098,39.7450121438111,243.005819989519,191.544249244672,99.0886809402967,283.740084446378,67.4905491046756,24.5247733390995,135.838764880996,73.683739850905,36.9003048257354,52.7246213858736,157.172154275872,18.6248853522081,41.3024249241533,164.622330429911,342.923452234464,61.1722744993091,148.681776915241,114.183350101912,136.865509225604,113.179354175263,68.509365241928,153.690078023499,189.850658628731,83.3613145318486,112.796098625903,16.5747979244196,308.697911736591,147.244143485276,195.152973894374,145.792933723663,164.68334280889,42.1292340374561
2014-07-21,8.63720844180495,267.810065513027,335.52200716994,173.223463238697,469.139188630823,39.2977918763563,245.249396306112,191.527443056799,98.6702118083432,280.622331160666,66.4940072270644,24.3890752686342,133.55868762578,74.3640421333645,36.7576571366013,52.8264675893299,156.302467576918,18.4268979792714,40.6889306206367,165.735955709739,346.568837979672,60.8385915339884,150.549513327606,114.413988790764,136.589114763962,111.49822641875,68.6417082097994,155.959473522394,187.764551689041,84.2401640061655,112.033076570949,16.783019771102,310.487553580981,147.05127934632,195.890256325739,147.329972304949,165.319984574239,42.0740402402734
2014-07-22,8.59973838718745,268.971835409681,338.210925388445,172.012123732893,473.781352331053,38.9089435748182,247.799057812768,192.687727292299,97.9802122265832,278.04649520134,65.7252679781329,24.360662998782,132.081539562773,75.1371388870026,36.8927866455959,53.1200385976259,156.120416777911,18.4543572020421,40.4650377489111,166.098258183526,346.052452988667,60.3510010642685,149.937226477502,114.356649235155,136.657558823481,110.884675317974,69.023165747218,157.762463431089,189.488011782667,84.6249758252623,112.278016348854,16.8512736832422,309.90357807267,147.908307768397,196.356832340321,148.002939684615,164.71220435598,42.3192539112671
2014-07-23,8.65500139516896,267.243443849473,338.835872569135,173.293953567672,474.243489649387,38.8709862315202,248.386859233739,194.383044794347,98.7103457026788,279.55542068698,66.0475005668224,24.5378885831497,132.913551864247,75.3153740107079,37.1980364415465,53.5132102065961,157.256170893354,18.5696760757211,41.0194384366201,166.434639172075,343.889955483562,60.2394965972797,149.764418041483,114.196910086347,136.848427104581,112.403894574025,69.5340547261837,156.98905899291,188.459689740394,84.8406961474001,112.050676316779,16.8706978685283,309.633255184386,147.882120357178,196.459784933233,148.380259112261,163.349382296762,42.311763726926
2014-07-24,8.38792326438423,275.490095710593,358.542714113042,173.72445125515,488.035075720238,37.7405719030008,254.780752560508,193.38845310058,98.9555805279023,271.615859219216,66.3128752360499,25.2681241017016,133.003750058495,77.2541166539265,38.213618891374,53.4181092377846,161.936029215608,18.503142428271,40.9743723655586,171.574975164948,345.122106160428,56.7359265542581,149.49397145946,114.578292560659,136.391384143659,112.280386169078,69.4104624573729,156.358258162634,193.812051159647,84.7105824650924,108.58997725075,16.9011592876823,300.629302035112,151.915655775212,190.090841183149,148.152680602866,158.889633807902,43.4658315287212
2014-07-25,8.40540025061092,274.91605253733,362.248387457145,173.379712447067,491.983879527938,37.435198064541,255.520065304646,194.352610648022,98.7592080923373,274.5260159011,66.0953025343411,25.2585468990794,131.877137489185,77.4782905385369,38.6881886231661,53.9616358192687,161.874664964307,18.5714013194202,41.0442271075952,170.077226467707,343.848936520711,56.1495691487775,148.524348150779,115.172907584973,135.683573732711,112.471812938157,70.116735841291,156.871260025893,191.735457844149,84.8203913956938,107.642011057041,17.0107825417937,299.954785404538,152.159548292591,188.677802189315,148.344760380633,156.916385475649,43.5356097121194
2014-07-28,8.50363014154414,271.703308227031,362.017869461891,174.017403587227,486.351708774294,37.8637580473608,254.144769046829,195.577805054982,99.1224395223389,275.935928855753,66.0695926979805,25.1127606646901,132.625700728566,77.0612660694887,39.1157038256678,53.9745075552449,160.94035525094,18.6129391498738,41.2869879309018,168.578195200774,343.079865028059,56.1852808384663,148.821145827018,114.474327991585,136.506606587525,113.137029480955,70.1334496181313,156.93231657898,190.750808937207,85.1653717596467,106.693299833397,16.9767904549228,296.711714855093,150.721699536388,187.782288779299,148.948104541252,155.182422619144,43.1242136822017
2014-07-29,8.49321198201234,272.036133294593,361.819608714936,179.048984854977,490.33125373184,37.553941928173,253.679285391619,194.980014731684,101.988471914725,268.751695777334,67.8745667198935,25.7528334276975,134.920846105961,76.9201215143076,39.0463694540761,54.3500259296458,165.042390811828,18.5263680984528,42.2887247641013,168.092930838032,344.675591608145,56.2160697650039,147.093529191951,115.620669157773,135.13961164369,115.882071912858,70.6213905783142,152.645007480937,195.717123161912,85.3012023797151,106.386200743425,17.1738667833821,299.302118167604,150.205284100039,187.541202883087,149.185638092998,155.457522546957,42.9764682135454
2014-07-30,8.52592775836397,270.988269209328,360.331070806279,175.57579846651,487.175166153258,37.7956555074019,265.070107157475,204.486140250872,103.966832477678,271.330342183481,63.8963563410987,25.399798298182,135.902023195856,80.3740303076663,39.0361167733101,54.2095599741739,162.779850253377,18.7031271889559,41.8718874322819,169.740790958868,341.387039263396,56.4473194932658,148.877120153763,109.684828469775,142.077579271297,117.024326848447,70.4388634258549,161.591735682728,193.839296506864,88.6461379475524,107.429121364065,16.9656240284523,298.606961764055,151.05980444141,196.733846140272,155.035718887986,155.498309861421,43.2209541888611
2014-07-31,8.01989438634389,287.072076493342,362.847763552207,177.808494868916,492.65303737068,37.3706782901808,267.633955685688,214.645002017551,105.28892320795,270.093334941435,64.0158907713813,25.6929854080413,135.942667384432,79.5966093267483,36.9918859737728,51.6016274081879,164.658790648731,17.5711067161117,39.8700290121631,168.356091160435,362.049675065785,56.0530915569074,147.028456536974,109.857181135372,141.854256321499,111.429471975522,67.0501719001059,161.289449662553,194.72297138268,89.6075887927336,106.552769042733,17.1762931576642,299.878912448106,150.882535798204,197.262668343491,156.717220153598,163.641385836769,43.1702408613558
2014-08-01,8.15365608096228,282.284022699769,363.206925325588,181.222843293421,491.297080461249,37.473540489354,268.707423558355,210.20406488274,103.267126229548,272.832349094249,63.1733121656767,25.45786169336,135.072832722638,79.9158547129466,37.6454867225179,52.3202557621365,163.152052436056,18.0407840342583,40.1701608805461,169.881603600214,352.372072654779,55.9975860494809,148.910933519733,109.114218057821,142.813639238939,112.268314363143,67.9839481688528,163.412310161404,192.748239064717,89.0663152000269,107.518248679329,16.9563740822907,298.75669076568,152.399114947092,197.858551643569,155.770542430496,160.750055205616,43.6041604055971
2014-08-04,8.07701819447187,284.937283376266,364.638218760416,177.028155162249,490.970477257815,37.4984414864245,268.295726436333,212.501851961967,100.876848188283,280.338567527869,61.7810156675586,24.8577917774826,131.978746280528,80.0382822007794,37.4399866600204,51.7937007084442,159.306319533303,17.8635498358605,38.8457230103022,169.140001450777,355.833827116838,55.7769212348743,148.946683924575,109.208814395557,142.689791973366,108.566751894596,67.2997427894468,167.013823802152,187.445353452613,88.96770130625,107.04888002498,16.9523029320077,297.380839934188,152.334380591794,196.77574475436,155.59807540016,161.627550166135,43.5856374654815
2014-08-05,8.06091098564599,285.5054787161,366.153518876032,169.121243039734,494.685248762183,37.2147273010803,268.152657877287,213.038970794682,105.382499028155,291.042450219162,64.4296287035874,25.9102140740496,136.567853617533,80.0809629840495,37.520924696371,52.0822947787825,166.051017694642,17.7863593515115,40.4128961538197,168.043493743951,357.371466512077,55.5451197569442,147.473126573094,110.093388620711,141.534080839967,112.946722310638,67.6747505638436,159.853771258406,194.602343194179,89.1272686308526,106.354906147616,17.1200177482633,298.395039839298,151.979913356455,195.853038213524,155.87720172096,161.278162417333,43.4842162692697
2014-08-06,8.02917396362925,286.62950777101,366.556711712027,166.036854902088,492.720571407727,37.3625337514594,268.537913491346,213.571670192901,103.460542066076,296.773661536388,63.1392697052606,25.4285173708159,134.57129537244,79.9659251611193,37.4145168999147,51.6704089911079,162.963930802615,17.7100527740983,39.5024797812876,167.79914280036,358.904548813757,55.4839728013486,148.00675076303,109.497996539214,142.299493691549,110.402260746915,67.13953621266,163.05520229458,190.770276953613,89.2867613139606,106.200253174875,17.0580727276426,296.881283663587,151.926252181812,195.918762581671,156.156121457619,161.735546922568,43.4688628334724
2014-08-07,8.08472142805146,284.646645136547,365.529525246176,167.841059201602,482.754831749835,38.1182194132844,268.817005644521,211.872104962711,104.584791123816,294.255002628939,63.4325277274764,25.5730583995249,138.058058952023,79.8828008029984,37.5684874725149,50.9827794185963,163.890233055074,17.7407958770447,40.0003043382347,167.399842108231,358.28156399579,55.6394611089178,150.233329459623,107.169455387208,145.325556592669,111.793578396212,66.2460513818174,162.297899873039,192.389326776226,89.8423046791824,105.947525259676,16.8014530441716,291.708655486092,151.138903110421,196.671534617053,157.127716424456,161.069913477033,43.2435922123102
2014-08-08,8.36034671063152,274.942380737072,365.061409728491,167.074780097714,484.689666266124,38.2709945442728,268.110155256341,205.206089536359,105.062284421608,293.246100035415,63.7356080918353,25.6279927558633,137.801344016003,80.0928605162187,38.8011868758656,52.9252294017673,164.242376701648,18.3027373827099,41.4499336302948,167.209598813847,346.933012176608,55.7107113652654,149.268051816081,107.880778554043,144.360975388171,115.845036931889,68.7700376035497,161.522471102484,193.049014315708,89.8232182634915,105.827099813441,16.9094058334945,293.251343903405,150.773573521438,196.406150683265,157.094333159457,155.784930096197,43.1390647507502
2014-08-11,8.6493201558291,265.439105605874,364.002700931955,167.18119766708,477.279198974581,37.6858586201557,266.660976545016,199.222358889359,104.995343512597,296.172610866643,63.2592104244512,25.297914203844,138.133388853877,80.5257765316814,40.029813061209,53.9453919690045,162.126954422859,18.711288319534,42.3487727039778,165.64737689407,339.188740277645,55.8722698814204,149.722783809815,106.81449350381,145.787805060948,118.357117151821,70.0956206392056,162.729781590169,191.122432499993,90.4373966155229,104.838395070362,16.8578890580517,289.618191783589,148.927707141856,195.914139036785,158.168454381503,150.852055298101,42.610919053331
2014-08-12,8.70879061368112,263.614059459581,365.072406706476,163.529466346212,481.77139379457,38.040569035134,266.983326152648,197.611714831857,107.288745536419,291.454395045286,64.3763991620705,25.7752715524686,139.43975548695,80.4284233252592,40.422694427525,54.8240487802472,165.186242969233,18.7843040322303,43.4390587432528,164.667996083508,337.865158296837,55.7080674951175,147.86837692134,107.690725752923,144.591921398755,121.404255982035,71.237318396444,159.855855252418,194.167078069411,90.8156231146198,104.218552963369,17.0666827023389,291.492935462176,148.484883693019,195.575183741534,157.506925095024,149.371468156947,42.4842258176022
2014-08-13,8.60471462248762,260.463606251206,358.72098678368,164.820866602419,470.84677596933,37.1779694119314,262.62262743602,196.74559296793,106.441492104877,291.062692197492,64.3944016046082,25.3614779915924,140.36311997993,81.7420944255738,40.6428963321431,54.2360393724709,162.534351181933,18.7130396659408,43.6173063327655,166.189700802709,339.146903840261,56.677259899115,150.0152896565,107.007705800389,145.508955326603,120.906098914503,70.4732702826623,159.811187619605,194.428043805577,90.0730752551019,105.181633083358,16.8188938334734,289.954504586315,147.273694250125,195.783380057393,158.794792300705,150.185137489961,42.1376891853699
2014-08-14,8.57475558308972,261.370517406647,357.295714938386,165.767842477466,467.829218966594,36.9396963551417,262.208464862229,195.750325269923,105.829908144088,289.619748190499,64.5593356518614,25.3864478907033,141.400832443199,81.8710361174769,40.3399077246741,53.6996326223316,162.694369257591,18.6522556341188,43.7262386739852,167.968496022383,340.248583209943,56.9024574000446,151.986274314501,106.490665587438,146.21198403279,120.604155409344,69.7762816120538,159.401833904458,195.391976750335,89.3248379987083,106.307407494857,16.5979198168695,289.248276554202,148.264852640994,196.252480501571,157.475705781555,151.304785438325,42.4212648690954
