"Date","eqcurve_estrategia"
"2009-05-27",176.28358723249
"2009-05-28",175.652770595421
"2009-05-29",173.967960060448
"2009-06-01",173.962492449794
"2009-06-02",172.431259074548
"2009-06-03",170.22254867763
"2009-06-04",173.403708261921
"2009-06-05",173.394333580342
"2009-06-08",172.267965767095
"2009-06-09",172.265394251137
"2009-06-10",174.055749250814
"2009-06-11",175.525793035457
"2009-06-12",178.481348272792
"2009-06-15",178.970168243295
"2009-06-16",178.610605567117
"2009-06-17",180.835708192014
"2009-06-18",180.926898342284
"2009-06-19",180.900514507491
"2009-06-22",177.69913993207
"2009-06-23",175.224599446744
"2009-06-24",177.389311750206
"2009-06-25",176.702467826266
"2009-06-26",178.577160395347
"2009-06-29",175.833439078343
"2009-06-30",176.61158851794
"2009-07-01",176.39958631567
"2009-07-02",176.022183121362
"2009-07-06",174.134481661693
"2009-07-07",175.784956754043
"2009-07-08",175.214194572266
"2009-07-09",173.853604421026
"2009-07-10",172.234447652355
"2009-07-13",171.99940524333
"2009-07-14",173.249854077472
"2009-07-15",175.577748120829
"2009-07-16",176.216856634408
"2009-07-17",175.040481792559
"2009-07-20",174.702141778294
"2009-07-21",173.856063571317
"2009-07-22",171.205313007353
"2009-07-23",171.614448301275
"2009-07-24",169.722060608412
"2009-07-27",168.95726015833
"2009-07-28",170.297824726494
"2009-07-29",171.626192246808
"2009-07-30",171.068108716889
"2009-07-31",169.78323350649
"2009-08-03",169.505744386074
"2009-08-04",168.472945631185
"2009-08-05",169.545232489953
"2009-08-06",169.953309874865
"2009-08-07",171.008560054198
"2009-08-10",169.944451527912
"2009-08-11",168.857998279578
"2009-08-12",168.220403655913
"2009-08-13",169.517371156392
"2009-08-14",170.930825201182
"2009-08-17",170.792646329787
"2009-08-18",170.528691949403
"2009-08-19",170.161534883387
"2009-08-20",170.373944172727
"2009-08-21",167.704861772026
"2009-08-24",169.72453776327
"2009-08-25",167.713235962725
"2009-08-26",167.835619951696
"2009-08-27",170.453571310453
"2009-08-28",172.277590700539
"2009-08-31",172.520703783341
"2009-09-01",173.03913607444
"2009-09-02",171.197140593135
"2009-09-03",172.042611133176
"2009-09-04",173.041955915938
"2009-09-08",173.608246141599
"2009-09-09",174.579876026124
"2009-09-10",175.321041906053
"2009-09-11",175.920051744473
"2009-09-14",174.673676103842
"2009-09-15",174.001836321169
"2009-09-16",174.652955302993
"2009-09-17",173.33168875629
"2009-09-18",173.259584978199
"2009-09-21",173.692594465886
"2009-09-22",174.346077731824
"2009-09-23",174.002139237281
"2009-09-24",172.229847327666
"2009-09-25",173.242696806026
"2009-09-28",172.099556237305
"2009-09-29",172.581169437659
"2009-09-30",172.220359612082
"2009-10-01",172.305109055613
"2009-10-02",171.827103163293
"2009-10-05",171.566289598154
"2009-10-06",170.928077197082
"2009-10-07",171.78756436942
"2009-10-08",172.335959787502
"2009-10-09",171.742067379753
"2009-10-12",172.217959652912
"2009-10-13",172.170006503313
"2009-10-14",173.576222410796
"2009-10-15",174.170217912424
"2009-10-16",173.741944562052
"2009-10-19",173.998701411757
"2009-10-20",172.732584207246
"2009-10-21",169.992103917465
"2009-10-22",172.217762820942
"2009-10-23",172.911454649769
"2009-10-26",170.255903330128
"2009-10-27",169.088768345956
"2009-10-28",174.050013798886
"2009-10-29",177.033913381247
"2009-10-30",182.048576452675
"2009-11-02",183.901982139535
"2009-11-03",182.291088986856
"2009-11-04",182.540528646444
"2009-11-05",183.23392471166
